host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
197355,Pieter-Bas & Sophie,2010,8/10,44805,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 ER,Netherlands,52.36089543,4.94636722,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,85,2,38,3,within a few hours,0.9,103,90.0,9.0,8.0,9.0,9.0,8.0,9.0
198036,Rebeca,2010,8/11,5421998,Centrum-West,Amsterdam,Noord-Holland,1013 BX,Netherlands,52.38761897,4.891701151,Apartment,Entire home/apt,3,1.5,2.0,2.0,Real Bed,145,3,20,1,within a few hours,0.9,2,90.0,10.0,9.0,10.0,10.0,9.0,9.0
199266,Anne,2010,8/12,45125,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,52.37402563,4.903188547,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,135,1,0,3,within a day,1.0,57,98.0,10.0,10.0,10.0,10.0,10.0,9.0
200188,George,2010,8/13,45246,Westerpark,Amsterdam,North Holland,1015 SV,Netherlands,52.3776764,4.876178649,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140,2,20,3,within a few hours,0.86,62,92.0,9.0,9.0,10.0,10.0,10.0,9.0
202005,Annemarie,2010,8/15,5150374,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074 XA,Netherlands,52.3535154,4.90319303,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,1,0,1,within a day,1.0,4,85.0,10.0,9.0,9.0,10.0,10.0,9.0
202748,Wouter,2010,8/16,45618,Westerpark,Amsterdam,North Holland,1013,Netherlands,52.38891827,4.886309184,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,105,2,15,4,within a day,1.0,73,95.0,9.0,9.0,10.0,10.0,9.0,9.0
203202,Sakshin;,2010,8/16,45704,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36928294,4.853327924,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,67,2,25,3,within an hour,0.98,143,88.0,9.0,9.0,9.0,9.0,8.0,9.0
203202,Sakshin;,2010,8/16,983021,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.37018233,4.854696051,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,57,2,25,3,within an hour,0.98,32,85.0,9.0,9.0,9.0,9.0,8.0,8.0
203202,Sakshin;,2010,8/16,155050,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36967121,4.854431827,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Airbed,57,2,25,3,within an hour,0.98,113,88.0,9.0,9.0,9.0,9.0,8.0,9.0
229241,Dirk,2010,9/9,2079528,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,52.37194896,4.863100523,Apartment,Entire home/apt,6,1.0,3.0,4.0,Real Bed,175,4,50,2,within an hour,1.0,18,99.0,9.0,9.0,10.0,10.0,9.0,9.0
210082,Lisa,2010,8/23,4563750,Zuid,Amsterdam,Noord-Holland,1071,Netherlands,52.35265264,4.884013599,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,160,2,10,3,within a day,0.64,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
211696,Ivar,2010,8/24,47061,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LZ,Netherlands,52.3679861,4.874469332,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,100,2,25,5,within an hour,1.0,108,96.0,9.0,9.0,10.0,10.0,10.0,9.0
213960,Riek,2010,8/26,792104,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36256017,4.883353361,Apartment,Entire home/apt,8,1.0,1.0,8.0,Real Bed,280,4,30,3,within an hour,1.0,35,89.0,8.0,9.0,10.0,10.0,10.0,9.0
219080,Franklin,2010,8/31,48076,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.3786461,4.894416994,Apartment,Entire home/apt,6,2.0,3.0,5.0,Real Bed,260,4,30,4,within a day,0.83,24,97.0,9.0,9.0,10.0,10.0,10.0,9.0
219460,Jay,2010,9/1,48149,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35199984,4.898420116,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,107,2,23,2,within an hour,1.0,105,94.0,10.0,9.0,10.0,10.0,10.0,9.0
225987,Joanna & MP,2010,9/6,49552,Centrum-West,Amsterdam,North Holland,1013 EE,Netherlands,52.37924624,4.890226934,Apartment,Entire home/apt,8,2.0,3.0,8.0,Real Bed,300,6,40,1,within an hour,1.0,153,97.0,10.0,10.0,10.0,10.0,10.0,9.0
226808,Johnny & Caroline,2010,9/7,261902,Oud-Oost,Amsterdam,North Holland,1092,Netherlands,52.35605073,4.919385692,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,140,2,20,5,within a day,1.0,21,97.0,9.0,10.0,10.0,10.0,9.0,10.0
227530,Klaas,2010,9/7,49790,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 ZW,Netherlands,52.36266379,4.86103174,Boat,Entire home/apt,3,1.0,2.0,2.0,Real Bed,199,2,40,2,within a few hours,1.0,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0
227941,Sasha,2010,9/8,166520,Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.35966774,4.926502619,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,145,2,25,2,within an hour,0.96,45,97.0,10.0,9.0,10.0,10.0,9.0,10.0
229174,Sabine,2010,9/9,190527,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.35285392,4.890675817,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,67,2,50,2,within a day,0.7,18,96.0,10.0,9.0,9.0,10.0,10.0,9.0
229241,Dirk,2010,9/9,2079528,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,52.37194896,4.863100523,Apartment,Entire home/apt,6,1.0,3.0,4.0,Real Bed,175,4,50,2,within an hour,1.0,18,99.0,9.0,9.0,10.0,10.0,9.0,9.0
230246,Daan,2010,9/10,50263,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1018,Netherlands,52.37137385,4.93305021,Apartment,Entire home/apt,4,1.5,2.0,4.0,Real Bed,165,2,35,2,within a day,0.7,111,98.0,10.0,10.0,10.0,10.0,9.0,10.0
231946,Raymond,2010,9/12,50523,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.36932043,4.882581591,Bed & Breakfast,Private room,2,1.0,1.0,2.0,Real Bed,100,1,0,2,within an hour,1.0,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0
232321,Evert,2010,9/12,50570,Bos en Lommer,Amsterdam,Amsterdam,1055SC,Netherlands,52.37773744,4.848911991,Apartment,Entire home/apt,4,1.0,1.0,5.0,Real Bed,79,2,30,3,within an hour,0.96,77,93.0,9.0,9.0,10.0,10.0,8.0,9.0
237840,Sjoerd,2010,9/17,51667,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,52.36881804,4.868602042,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,105,2,45,5,within a few hours,1.0,76,96.0,10.0,10.0,10.0,10.0,10.0,9.0
237840,Sjoerd,2010,9/17,2899247,Watergraafsmeer,Amsterdam,Noord-Holland,1098 TJ,Netherlands,52.35014382,4.940797823,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,2,30,4,within a few hours,1.0,3,100.0,10.0,9.0,10.0,10.0,9.0,10.0
240194,Alexander,2010,9/20,97390,Zuid,Amsterdam,North Holland,1072,Netherlands,52.35460169,4.886294797,Apartment,Entire home/apt,7,1.0,3.0,4.0,Pull-out Sofa,189,2,20,1,within a few hours,0.97,21,84.0,7.0,9.0,9.0,9.0,9.0,8.0
240194,Alexander,2010,9/20,52038,Zuid,De Pijp,North Holland,1072,Netherlands,52.35479546,4.88607129,Apartment,Entire home/apt,5,1.0,2.0,3.0,Pull-out Sofa,140,2,20,2,within a few hours,1.0,5,86.0,8.0,9.0,9.0,9.0,10.0,8.0
240194,Alexander,2010,9/20,54237,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VP,Netherlands,52.35462259,4.886924286,Apartment,Private room,3,1.0,1.0,2.0,Pull-out Sofa,99,1,15,1,within a few hours,0.97,2,90.0,9.0,10.0,10.0,10.0,10.0,9.0
240194,Alexander,2010,9/20,93807,Zuid,Amsterdam,North Holland,1072,Netherlands,52.35456773,4.886409527,Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,69,1,10,2,within a few hours,0.97,2,100.0,7.0,8.0,7.0,8.0,9.0,8.0
243018,Paul,2010,9/23,4445005,Centrum-West,Amsterdam,North Holland,1015 LP,Netherlands,52.37926667,4.880932261,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,2,within a few hours,1.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0
244255,Amar,2010,9/24,52833,Westerpark,Amsterdam,North Holland,1051 GL,Netherlands,52.39635179,4.865418481,Apartment,Entire home/apt,4,1.0,1.0,2.0,Futon,74,2,17,1,within an hour,1.0,86,82.0,7.0,8.0,9.0,9.0,9.0,8.0
246338,Paul,2010,9/27,193088,Westerpark,Amsterdam,North Holland,1013,Netherlands,52.38880471,4.884462142,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,60,1,20,1,within a few hours,1.0,66,89.0,9.0,9.0,10.0,10.0,9.0,9.0
246493,Dotti,2010,9/27,53692,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35348316,4.900490172,Apartment,Private room,4,1.0,1.0,4.0,Real Bed,72,2,20,2,within a few hours,0.98,84,90.0,9.0,9.0,9.0,9.0,9.0,9.0
246493,Dotti,2010,9/27,53067,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35339267,4.900637643,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,79,2,15,2,within a few hours,0.98,99,93.0,9.0,9.0,9.0,9.0,10.0,9.0
246493,Dotti,2010,9/27,53693,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35441393,4.900071016,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79,2,0,2,within a few hours,0.98,116,93.0,9.0,9.0,10.0,10.0,10.0,9.0
247625,Nicky,2010,9/28,53233,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086 ZM,Netherlands,52.35846293,4.98254256,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,160,2,45,2,a few days or more,0.42,3,100.0,10.0,9.0,10.0,10.0,9.0,10.0
247822,Georg,2010,9/28,53671,Westerpark,Amsterdam,North Holland,1013 NN,Netherlands,52.38905337,4.885588535,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75,1,0,2,within an hour,1.0,119,93.0,9.0,9.0,10.0,10.0,9.0,9.0
249794,Marieke,2010,9/30,107195,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.37007447,4.919603854,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110,2,30,4,within a day,0.75,18,92.0,9.0,9.0,10.0,10.0,9.0,9.0
249835,Alexandra,2010,9/30,912209,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 HK,Netherlands,52.36983165,4.940509178,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85,2,15,3,within a day,0.65,1,80.0,8.0,10.0,8.0,8.0,6.0,8.0
259495,Marcel,2010,10/12,4851638,Centrum-West,Amsterdam,Noord-Holland,1015 JG,Netherlands,52.37972229,4.881589385,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,25,1,within an hour,1.0,2,100.0,9.0,10.0,10.0,9.0,10.0,9.0
260785,Lotte,2010,10/13,55256,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,52.37083689,4.903341145,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,70,1,17,2,within an hour,1.0,30,95.0,9.0,9.0,10.0,10.0,10.0,9.0
262799,Niels,2010,10/15,3255105,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087,Netherlands,52.3541103,5.001478323,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,190,5,35,4,within a few hours,1.0,7,91.0,9.0,9.0,10.0,10.0,9.0,9.0
262846,Walther,2010,10/15,55621,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35385915,4.897720521,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,150,1,0,6,within a day,0.67,9,98.0,10.0,9.0,10.0,10.0,9.0,9.0
263146,Renec,2010,10/16,59948,Osdorp,Amsterdam,North Holland,1068,Netherlands,52.36316533,4.809029364,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89,1,0,1,within a few hours,0.9,47,95.0,9.0,9.0,10.0,10.0,9.0,9.0
263233,Jan Willem,2010,10/16,55709,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1017 ZJ,Netherlands,52.35700378,4.898811389,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,119,2,35,4,within an hour,1.0,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0
263844,Carlos & Claudia,2010,10/17,55807,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36965708,4.862025427,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60,1,0,2,within a few hours,0.9,73,97.0,10.0,10.0,10.0,10.0,9.0,9.0
263888,Frank,2010,10/17,5313835,Bos en Lommer,Amsterdam,Noord-Holland,1056xb,Netherlands,52.37643838,4.861924704,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125,2,30,2,within an hour,1.0,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0
125667,Michèle,2010,5/16,1018703,Zuid,Amsterdam,North Holland,1072 AW,Netherlands,52.3504502,4.8861133,Boat,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100,2,45,3,within an hour,1.0,46,92.0,9.0,9.0,9.0,9.0,9.0,9.0
126790,Christopher,2010,5/17,1088859,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36793778,4.876497045,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,2,within an hour,1.0,18,99.0,10.0,9.0,10.0,10.0,10.0,9.0
127233,Ingeborg,2010,5/18,29554,Centrum-West,Amsterdam,NH,1013,Netherlands,52.38050992,4.894188598,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130,1,0,4,within a day,0.9,63,96.0,10.0,9.0,10.0,10.0,10.0,9.0
264178,Cornelie,2010,10/17,55868,Zuid,Amsterdam,North Holland,1071 DN,Netherlands,52.35668198,4.885664547,Apartment,Entire home/apt,4,1.5,2.0,4.0,Real Bed,99,2,20,2,within an hour,1.0,57,97.0,10.0,10.0,10.0,10.0,10.0,10.0
264660,Rene,2010,10/18,1194098,Centrum-West,Amsterdam,North Holland,1013 KH,Netherlands,52.38528295,4.88368852,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,140,4,35,3,within an hour,1.0,17,99.0,10.0,10.0,10.0,10.0,10.0,9.0
264690,Johan,2010,10/18,260476,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36497519,4.886080252,Bed & Breakfast,Entire home/apt,3,1.0,1.0,3.0,Real Bed,120,2,25,3,within a few hours,1.0,12,96.0,9.0,9.0,9.0,9.0,10.0,9.0
264690,Johan,2010,10/18,260362,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36454921,4.884224763,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150,2,0,3,within a few hours,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
264963,Ramzi,2010,10/18,55985,Centrum-West,Amsterdam,North Holland,1053 DC,Netherlands,52.3697076,4.875863052,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,85,2,30,3,within an hour,1.0,109,85.0,9.0,9.0,9.0,9.0,9.0,8.0
266155,Bo,2010,10/19,1126416,Zuid,Amsterdam,North Holland,1071,Netherlands,52.35286356,4.868860681,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,275,1,0,3,within a day,0.8,6,100.0,9.0,10.0,10.0,10.0,10.0,10.0
266602,Tabitha,2010,10/20,211690,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37370833,4.877785248,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,129,1,0,5,within a day,1.0,15,98.0,10.0,10.0,10.0,10.0,10.0,9.0
273329,Bart,2010,10/28,57408,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,52.36159079,4.935714957,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85,2,10,2,within an hour,1.0,213,97.0,10.0,10.0,10.0,10.0,9.0,10.0
275886,Robert,2010,11/1,57811,Centrum-Oost,Amsterdam,North Holland,1018 NK,Netherlands,52.37175722,4.928786798,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,2,25,1,within an hour,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0
276068,The One Roomed Guesthouse-BB,2010,11/1,57841,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.3726137,4.899965145,Bed & Breakfast,Entire home/apt,4,1.0,1.0,4.0,Real Bed,119,2,25,3,within a few hours,0.96,174,94.0,10.0,9.0,10.0,9.0,9.0,9.0
276959,Lisa,2010,11/2,404740,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36392608,4.876992416,House,Entire home/apt,5,1.0,3.0,4.0,Real Bed,250,1,0,6,within a few hours,0.91,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
276959,Lisa,2010,11/2,57978,Zuid,Amsterdam,North Holland,1054,Netherlands,52.35817557,4.874105554,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,95,2,30,4,within a few hours,0.91,92,93.0,9.0,10.0,10.0,10.0,10.0,9.0
278253,Marcel,2010,11/4,58211,Centrum-West,Amsterdam,North Holland,1016 EZ,Netherlands,52.36916479,4.884445345,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,195,2,45,2,within an hour,1.0,17,95.0,10.0,9.0,10.0,10.0,10.0,10.0
278253,Marcel,2010,11/4,1508856,Centrum-West,Amsterdam,North Holland,1016 EZ,Netherlands,52.37088512,4.885055601,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,195,2,45,2,within an hour,1.0,38,98.0,10.0,10.0,10.0,10.0,10.0,10.0
280614,Pieter,2010,11/7,58600,Westerpark,Amsterdam,North Holland,1051,Netherlands,52.38038213,4.867689548,Apartment,Entire home/apt,8,1.0,2.0,8.0,Real Bed,120,4,45,1,within a day,0.95,55,90.0,9.0,8.0,9.0,10.0,9.0,9.0
284023,Arnoud,2010,11/11,701898,Watergraafsmeer,Amsterdam,North Holland,1096,Netherlands,52.34277295,4.918096829,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99,1,0,4,within a day,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
287499,Rachel,2010,11/15,474380,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36740164,4.897890551,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120,1,0,6,within a few hours,1.0,3,100.0,9.0,10.0,10.0,9.0,10.0,9.0
288514,Hev,2010,11/16,59963,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36589633,4.900932228,Apartment,Entire home/apt,4,0.0,1.0,1.0,Real Bed,125,4,0,3,within an hour,1.0,33,91.0,9.0,9.0,10.0,10.0,10.0,9.0
288514,Hev,2010,11/16,59968,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36548371,4.899114053,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150,6,0,3,within an hour,1.0,26,87.0,8.0,8.0,10.0,9.0,9.0,8.0
288514,Hev,2010,11/16,221060,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37717276,4.882036667,Apartment,Entire home/apt,4,0.0,1.0,2.0,Real Bed,150,4,0,3,within an hour,1.0,12,100.0,10.0,9.0,9.0,9.0,9.0,9.0
288514,Hev,2010,11/16,299706,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38431135,4.88533481,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100,4,0,3,within an hour,1.0,3,100.0,9.0,10.0,10.0,10.0,9.0,8.0
288514,Hev,2010,11/16,300954,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38357589,4.884516549,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100,4,0,3,within an hour,1.0,8,90.0,9.0,9.0,9.0,9.0,10.0,9.0
288514,Hev,2010,11/16,1384831,Bos en Lommer,Amsterdam,North Holland,1056 XL,Netherlands,52.37721451,4.862147801,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135,1,0,3,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0
288514,Hev,2010,11/16,1642861,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 BX,Netherlands,52.37555668,4.931500068,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,3,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,9.0,7.0
288514,Hev,2010,11/16,4002859,Centrum-West,Amsterdam,North Holland,1012 TE,Netherlands,52.37528325,4.892628933,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,110,1,0,3,within an hour,1.0,8,90.0,10.0,10.0,10.0,10.0,10.0,9.0
288514,Hev,2010,11/16,772474,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36635145,4.900816355,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100,2,0,3,within an hour,1.0,10,94.0,10.0,10.0,10.0,10.0,10.0,9.0
298655,Filipa,2010,11/25,216225,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36113001,4.888892325,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70,1,0,2,within a day,0.94,129,91.0,9.0,9.0,9.0,9.0,10.0,9.0
298957,Kate,2010,11/25,61680,Centrum-West,Jordaan,North Holland,1015,Netherlands,52.38055282,4.887058019,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100,2,20,5,within a few hours,1.0,45,97.0,10.0,10.0,10.0,10.0,10.0,9.0
301340,Jessica,2010,11/27,62015,Oud-Oost,Amsterdam,North Holland,1094,Netherlands,52.36445272,4.931235931,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150,1,0,2,within a day,0.85,5,95.0,10.0,10.0,10.0,10.0,8.0,8.0
303781,Ruth,2010,11/29,711895,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37381904,4.878362764,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,300,4,40,1,within a few hours,1.0,9,88.0,9.0,9.0,9.0,10.0,10.0,9.0
303781,Ruth,2010,11/29,1730433,Centrum-West,Amsterdam,North Holland,1012 NH,Netherlands,52.37624006,4.895680114,Apartment,Entire home/apt,4,1.5,1.0,3.0,Real Bed,156,1,0,1,within a few hours,1.0,6,100.0,10.0,10.0,9.0,10.0,10.0,9.0
303781,Ruth,2010,11/29,3055265,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.36946156,4.915432349,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,200,2,0,1,within a few hours,1.0,13,92.0,9.0,10.0,10.0,10.0,9.0,9.0
307370,Sophie,2010,12/2,63016,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,52.34654543,4.902214338,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,99,1,24,2,within a day,0.8,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0
311067,Dan,2010,12/6,2456244,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.357282,4.88893629,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,55,1,0,4,within a few hours,1.0,13,91.0,9.0,9.0,10.0,10.0,10.0,9.0
312454,Rachelle,2010,12/7,4587668,Centrum-Oost,Amsterdam,North Holland,1017 KL,Netherlands,52.36171533,4.891615173,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105,2,20,2,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0
312863,Marijntje,2010,12/8,64769,Centrum-Oost,Amsterdam,North Holland,1017 XL,Netherlands,52.36225384,4.901999344,House,Entire home/apt,6,2.5,3.0,6.0,Real Bed,350,4,50,5,within a day,0.56,18,97.0,10.0,10.0,10.0,9.0,10.0,9.0
316285,Sarah,2010,12/11,71236,Centrum-Oost,Amsterdam,North Holland,1011 JV,Netherlands,52.37001432,4.898744088,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,103,2,23,1,within a few hours,0.8,67,94.0,10.0,9.0,9.0,9.0,10.0,9.0
317696,Maud,2010,12/13,347272,Centrum-West,Jordaan,North Holland,1015,Netherlands,52.37626167,4.87818164,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,111,1,0,1,within a day,0.86,24,94.0,9.0,10.0,9.0,10.0,10.0,9.0
320502,Jan,2010,12/16,225488,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.38028303,4.881297531,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115,1,0,3,within an hour,1.0,10,98.0,9.0,10.0,10.0,9.0,10.0,9.0
298957,Kate,2010,11/25,61680,Centrum-West,Jordaan,North Holland,1015,Netherlands,52.38055282,4.887058019,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100,2,20,5,within a few hours,1.0,45,97.0,10.0,10.0,10.0,10.0,10.0,9.0
329249,Emmett,2010,12/28,3163199,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 BG,Netherlands,52.35661237,4.897004767,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,95,2,0,3,within an hour,1.0,1,80.0,10.0,10.0,10.0,8.0,10.0,8.0
329249,Emmett,2010,12/28,642829,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087,Netherlands,52.35801894,4.996205269,Apartment,Entire home/apt,5,2.0,3.0,5.0,Real Bed,157,3,0,3,within an hour,1.0,1,90.0,10.0,8.0,10.0,10.0,8.0,8.0
329249,Emmett,2010,12/28,637929,Centrum-West,Amsterdam,North Holland,1011,Netherlands,52.36901939,4.896738314,Apartment,Entire home/apt,5,1.0,2.0,5.0,Real Bed,157,2,0,3,within an hour,1.0,1,97.0,10.0,10.0,8.0,10.0,10.0,10.0
329249,Emmett,2010,12/28,3162451,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37889928,4.886881278,Boat,Entire home/apt,4,1.0,1.0,2.0,Real Bed,161,2,0,3,within an hour,1.0,2,80.0,9.0,9.0,6.0,10.0,9.0,7.0
329249,Emmett,2010,12/28,1233749,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.37381438,4.898703494,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,147,2,0,3,within an hour,1.0,1,80.0,6.0,6.0,6.0,6.0,8.0,8.0
